"comid","do_stream_mg_l","doc_stream_mg_l","no3_stream_mg_l"
23107314,10.1780277,2.005865385,1.44366547256205
23107316,9.819710935,2.40554097,1.52559786900205
23107318,8.382901244,4.410958746,1.35990260889958
23107320,10.00905528,1.984782344,1.55068268794224
23107322,9.953830517,2.481589579,1.55348301169819
23107324,9.520529526,3.090921264,1.57811524315867
23107326,9.454867051,3.236481626,1.66436025043656
23107330,8.36553588,4.080607042,1.53695449176409
23107332,8.859349482,3.380580569,1.6343399475074
23107334,8.784153176,3.928020704,1.64785648591713
23107336,9.879871855,2.376633771,1.51539212831816
23107340,10.0386681,2.610714661,1.53591272637981
23107342,9.156438475,4.059387846,1.80992953803899
23107344,9.788667501,2.63749721,2.66261097235041
23107346,9.458974165,3.022358316,1.55437238479652
23107348,9.914817521,2.536933963,1.63947465105709
23107356,10.17906877,1.399520304,1.64896078663055
23107406,10.3078638,2.643785985,0.43120103833114
23107408,10.30304242,2.171768336,0.431209350123554
23107410,8.983164059,2.786413188,0.931983503928354
23107412,10.27320891,2.240659883,0.469068569120184
23107416,10.27166493,2.227951337,0.467540216304106
23107464,9.988820974,3.106270044,2.6248437486551
23107466,10.082895,3.101945733,3.00341333227913
23107468,9.183667322,3.626018492,2.88156440522298
23107470,10.00282078,3.171056154,2.32827989796393
23107472,9.709498551,3.52483658,4.90287522455265
23107474,9.789520428,2.959036807,2.34126750551265
23107476,9.78928206,3.018395865,2.40598315875412
23107478,9.788739197,3.172031879,2.37080024277541
23107480,8.792090958,0.781818182,3.38894602234501
23107482,9.516147515,2.887671726,2.11197368827061
23107484,9.601483253,3.28408016,3.338430575496
23107486,9.056406998,2.689481422,1.37345732814778
23107490,9.86685664,3.332414761,2.58502259271129
23107492,9.827066113,3.265726434,2.51693181177888
23107494,9.863906282,2.300141653,6.23046991920856
23107496,9.852796615,3.424385075,2.56015477137154
23107498,8.657013955,2.351354408,5.09406116143245
23107512,8.661975752,2.374143594,3.05055076280512
23107514,8.660341764,2.418979682,3.86374867440199
23107522,9.559545706,3.753020084,3.5476313143018
23107524,9.820229088,3.477114736,2.56898042053611
23107526,10.08368725,3.637811269,7.06851520984448
23107528,9.785682205,3.505280429,2.54852774470531
23107530,9.44107204,4.421657947,3.38311883830178
23107532,9.758246229,3.687442536,2.84929810291558
23107534,9.337291249,3.691032906,1.71885562935354
23107536,9.669343384,3.701087769,3.16487031032555
23107538,9.840625478,3.393742311,2.62824929243174
23107540,9.759740895,3.51621446,2.5808649328046
23107542,9.676373653,3.709666417,3.84074912040755
23107544,9.629005228,3.580667294,3.91697791552809
23107546,9.242015207,3.671665399,3.72878040478564
23107574,8.356335999,3.047659935,1.26143447622609
23107580,10.09045322,1.572300864,0.5261347591433
23107584,10.31592534,2.123134399,0.299121472220952
23107594,10.35552094,0.781818182,0.27707581555637
23107602,10.34589769,1.133516701,1.58609201121852
23107606,10.61649024,1.71728242,0.233758033653368
23107610,8.652762014,3.483974635,1.52310397393074
23107614,9.4908134,2.623224078,1.48646484900257
23107618,9.542633171,4.049744781,1.82421937535394
23107622,9.992341165,2.919295063,2.16437935656764
23107626,9.921854316,2.547420572,2.05778653267424
23735691,11.04257572,3.751562872,0.642610708051624
23751752,11.60170224,2.796646744,0.17603784510479
23751754,11.60163661,2.757859181,0.175905275479484
23751756,11.60162734,2.777032796,0.175890783752526
23751758,11.62988505,2.793594027,0.175828092744122
23751760,11.62985099,2.845763907,0.175792854925672
23751762,11.6298448,2.788035184,0.175791200833492
23751764,11.62983435,2.843913282,0.17577526732694
23751766,11.63422217,2.828035734,0.17465046842795
23751768,11.63422217,3.267578911,0.174650470507
23751770,11.63422023,3.267578911,0.174650609221216
23751772,11.63421984,3.267578911,0.17464977277782
23751774,11.63421635,3.267578911,0.174646873916824
23751776,11.63421635,2.778788056,0.174646638235716
23751778,11.63337896,2.893105177,0.17248413159275
23751780,11.63116647,2.826700092,0.173942837730744
23751782,11.63951291,2.678288092,0.169830502943612
23751784,9.97440593,3.907194684,0.87048487959861
23751786,9.97440593,3.414602289,0.870552984619538
23751788,11.69651549,2.575541989,0.152495317264526
23751790,11.6964976,3.112549805,0.152457886048326
23751794,11.70132372,3.107747001,0.152383792365454
23751796,11.70132223,3.107747001,0.152382604728932
23751798,11.70129836,3.105008239,0.152321747442628
23751800,11.70128096,2.68082307,0.15229617521079
23751802,10.65257335,3.569364823,0.399955962057256
23751804,10.65257335,3.141716368,0.399953255050994
23751806,10.80266273,3.307248572,0.346412331730388
23751808,10.72465907,2.804512951,0.323343374972006
23751810,10.78493,2.552530854,0.29681336488309
23751812,10.16502934,3.051118783,0.433993016697232
23751814,10.81790004,2.454687711,0.279557163893582
23751816,10.81339501,1.295549886,0.263792647265816
23751818,10.80461449,1.312172875,0.251017820172506
23751820,10.77004607,1.282229688,0.23354806673474
23751822,10.86020864,1.338071985,0.217467727941786
23751824,11.26478718,1.317777211,0.17193348231014
23751826,11.22116115,1.344671125,0.172458784397284
23751828,11.31911805,1.206505581,0.171629191055224
23751830,11.73715067,2.472587978,0.142949704727636
23751832,11.73698537,2.614753974,0.141514298752478
23751834,11.73696017,2.916738795,0.141454775052006
23751836,11.73682251,2.555779495,0.141202678929474
23751838,11.73674205,2.874189912,0.140992658288194
23751840,11.73673732,2.424726504,0.140990020389554
23751842,11.73671627,2.874189912,0.140947500656898
23751844,12.29571865,2.397287892,0.140946863053844
23751846,11.74080585,2.338520025,0.138800215404278
23751848,11.74056703,2.289819101,0.138292925873686
23751850,11.74055537,2.289819101,0.138268152662344
23751852,12.29571865,2.304422513,0.138268144096658
23751854,11.73470657,2.355898719,0.136822485328006
23751856,11.73378784,2.332992999,0.135756440382016
23751858,11.73769892,2.538962409,0.13461755525398
23751860,11.73572812,2.326488811,0.13384287752281
23751862,11.73538009,2.342637209,0.133602447531962
23751864,11.73466086,2.359915007,0.133113584704682
23751866,11.73931021,2.416398521,0.132949186736602
23751868,11.762246,2.380889059,0.132497547885818
23751870,11.76175862,2.335566581,0.132323796937084
23751872,11.76086704,2.316051819,0.132078885429218
23751874,11.7605424,2.377338863,0.131884890022176
23751876,11.76033685,2.39113287,0.131792761495336
23751878,11.76032272,2.348664968,0.131746801683388
23751880,11.76009363,2.342424087,0.131696289500398
23751882,11.75468927,2.817113497,0.13688665745163
23751884,11.75438542,2.817113497,0.136834519617864
23751886,11.74862663,2.375912373,0.13658942981067
23751888,11.74839592,2.817406256,0.136488436713602
23751890,11.74839535,2.817406256,0.136486708191432
23751892,11.74839477,2.330810241,0.136485978611206
23751894,11.74762407,2.362622901,0.136188612006544
23751896,11.74087458,2.390014864,0.135873021863336
23751898,11.74081072,2.415754658,0.135764401563438
23751900,11.7407908,2.338384839,0.135715382387834
23751902,11.74994091,2.128834204,0.136528425992922
23751904,11.78282598,2.067336374,0.1360151267604
23751906,11.78282273,2.108871581,0.136010493140084
23751908,11.78272993,2.06387422,0.13585195751087
23751910,11.78272098,2.059783934,0.135837646411776
23751912,11.16784755,1.382268579,0.143595724441332
23751914,11.16784755,1.447349332,0.14359448940247
23751916,11.45971281,1.374237845,0.138102878998404
23751918,11.78148089,2.182002758,0.135771298021774
23751920,11.78143158,2.156353477,0.135725269185366
23751922,11.78142583,2.069549942,0.13571004821083
23751924,11.78123909,2.1312062,0.12923108224209
23751926,11.78078146,2.065723732,0.12909895362487
23751928,11.78045897,2.052576582,0.128587855025192
23751930,11.75932681,1.298580832,0.119298591266028
23751932,11.75881948,1.302206372,0.118521894112012
23751934,11.75880802,1.695288364,0.118516843267942
23751936,11.76366061,1.26651333,0.11850908417018
23751938,11.77276595,1.163519559,0.120300002040322
23751940,11.77275655,1.173236938,0.120287799347414
23751942,11.77211737,1.16640179,0.129893910742388
23751944,11.77159167,1.11625029,0.129630288616142
23751946,11.77151583,1.133538776,0.129554303330418
23751948,12.29571865,1.330000176,0.127618905040682
23751950,11.77286523,1.158176225,0.127562491016876
23751952,11.28928555,1.377789969,0.143200264848028
23751954,11.28824424,1.235807904,0.143053809913068
23751956,11.50049817,1.362435293,0.13122923058525
23751958,11.50030385,1.432186992,0.12337180373769
23751960,11.70488639,1.352730247,0.125298409558652
23751962,11.72713565,1.186305337,0.129268698410578
23751964,12.20573511,1.150428703,0.124397743143884
23751966,11.79382254,1.194758184,0.126403991549006
23751968,11.79776389,1.118043629,0.12590139094146
23751970,11.30546695,0.876433349,0.165296006492406
23751972,11.3320323,0.781818182,0.165294357223622
23751974,11.33265931,0.781818182,0.163925057720208
23751976,11.38235064,0.781818182,0.158336943719644
23751978,11.34179765,0.942251361,0.13253013749354
23751980,11.48629305,1.230359138,0.118319623503836
23751982,11.87300339,1.422452138,0.11555046046612
23751984,11.74860819,1.268267428,0.123848302205134
23751986,11.78939452,1.656936896,0.123270340026864
23751988,11.78788483,1.208375526,0.12273217444156
23751990,11.78168448,1.167218062,0.122004933396296
23751992,11.77858162,1.293739036,0.121343589670346
23751994,11.76842012,1.222070824,0.120409208798644
23751996,11.76296329,1.113131984,0.119984646829764
23751998,11.76198286,1.663963119,0.119446911358324
23752000,11.76195099,1.663963119,0.119395358985038
23752002,11.78476126,1.203578893,0.119243260510434
23752004,11.78472316,1.664255879,0.119235789652164
23752006,11.78204183,1.297961747,0.118608759565358
23752008,11.77072975,1.263344732,0.118043016213424
23752010,11.13407575,1.053259267,0.14652358394357
23752012,11.76756735,1.140899053,0.117470164672702
23752014,11.76685675,1.164160173,0.117269656766278
23752016,11.76651222,1.131490867,0.117173675260816
23752018,11.75275998,1.213998304,0.116395359607956
23752020,11.74037728,1.218593646,0.11586481532098
23752022,11.73469878,1.155201758,0.11560163378701
23752024,11.73469177,1.188403957,0.11559729397804
23752026,11.73432212,1.217083749,0.115506080815334
23752028,11.72687153,1.171153238,0.114905230375614
23752030,11.7268381,1.180936591,0.114896077649056
23752032,11.72090548,1.17566691,0.114699612663262
23752034,11.74327115,1.189541401,0.114193984626268
23752036,11.7418863,1.672453139,0.113941597769384
23752038,11.76944411,1.219772658,0.137275275057708
23752040,11.78470171,1.1009968,0.132574557561058
23752042,11.67006708,1.282610027,0.133353413683756
23752044,11.72244598,1.217501195,0.1132871559073
23752046,11.72240273,1.670403824,0.113279905594654
23752048,11.71550121,1.17376185,0.112966075408852
23752050,11.48034575,1.083484581,0.12709286788462
23752052,11.56832345,1.141789411,0.124984957593626
23752054,11.65665995,1.212045521,0.122378005612876
23752056,11.59704463,1.183165858,0.118874291174286
23752058,11.61312313,1.218227208,0.116320759967476
23752060,11.61343135,1.218660284,0.115274955072208
23752062,11.45332161,1.20095441,0.11189592508757
23752064,11.68179305,0.99025047,0.119494779571848
23752066,11.6886415,1.13100994,0.111316428903048
23752068,11.68201236,1.164621656,0.110890944917074
23752070,11.66774336,1.14867134,0.10709441399949
23752072,11.66157333,1.29997618,0.10664441818034
23752074,11.66137106,1.28653612,0.106637250780208
23752076,11.66609696,1.720172903,0.106633096671984
23752078,11.59693482,1.114112229,0.11381896151233
23752080,11.69815955,1.125346038,0.11007558333756
23752082,11.73585807,1.11118868,0.107998376456966
23752084,11.76598201,1.112490755,0.107060845575028
23752086,11.78263238,1.096162599,0.10667826303529
23752088,11.77689289,1.084952419,0.105910535900918
23752090,11.80085445,1.563253923,0.105838174731992
23752092,11.77580923,1.085533848,0.104002997380154
23752094,11.69423535,1.137970022,0.09714510026561
23752096,11.73065694,1.029429443,0.097607706188306
23752098,11.68672407,1.00389678,0.097955880034734
23752100,11.85388483,0.810155822,0.105375715507064
23752102,11.71668758,0.781818182,0.1040144931129
23752104,11.37008566,1.309846464,0.090954751843322
23752106,11.18366864,1.003259008,0.094780735248502
23752108,11.58348391,1.249820903,0.10458749675692
23752110,11.61096769,1.287463382,0.10420848802097
23752112,11.53899137,1.278935962,0.172301381933482
23752114,11.5763889,1.192100365,0.165549430545754
23752116,11.59316577,1.265254266,0.099125314473984
23752118,11.61788251,1.272939482,0.097063756436416
23752120,11.60965744,1.332303218,0.094703402156244
23752122,11.51963802,1.363124503,0.094400199741394
23752124,11.53262095,1.353124271,0.094075571385702
23752126,11.55883089,1.36472146,0.093591502182426
23752128,11.56183877,1.344256885,0.093359504818378
23752130,11.57459533,1.448733399,0.092895410711692
23752132,11.57303195,1.793362727,0.09285309073416
23752134,11.56186621,1.795119282,0.09177359100819
23752136,11.48579158,1.278699608,0.090972579697072
23752138,11.29794581,1.119296134,0.143477610284352
23752140,11.23893369,1.057059092,0.13922667729221
23752142,11.08004382,0.98884681,0.12519837556893
23752144,10.5477719,1.039010581,0.09906846476446
23752146,10.85683091,1.065729389,0.094105313692868
23752148,11.48884669,1.462937689,0.072574931108822
23752150,11.48416216,1.325904111,0.069611330824358
23752152,11.47673331,1.293537756,0.068137554650858
23752154,11.47616297,1.336819589,0.067945502822918
23752156,11.41938703,1.323081237,0.06732154382561
23752158,11.43850284,1.315858259,0.066366725060788
23752160,11.14072092,1.55424099,0.05334783878695
23752162,11.25024409,1.672298037,0.051903968250784
23752164,11.12996682,1.61092304,0.050018126945306
23752166,11.10721129,2.145844914,0.043094893439138
23752168,11.10390956,2.145552155,0.042895420566966
23752170,11.10369378,1.835617247,0.042889315561384
23752172,11.49661848,1.35330561,0.097656397123496
23752174,11.58252638,1.391217959,0.093828012332404
23752176,11.35600615,1.645023288,0.076350500129524
23752178,11.54730396,1.140784319,0.09538443847747
23752180,11.65052278,1.236338788,0.092969845525088
23752182,11.65703952,1.227817363,0.091724548380902
23752184,11.64562494,1.204740584,0.089853998903984
23752186,11.63038084,1.224025922,0.086607243070066
23752188,11.5682351,1.217387706,0.083551662037636
23752190,11.46150471,1.288993789,0.078698830099278
23752192,11.45183901,1.324922326,0.076830401586008
23752194,11.35732611,1.092061199,0.096349342713842
23752196,11.34199691,1.173176502,0.09153604041843
23752198,11.36486616,0.781818182,0.183111196249884
23752200,11.44631501,0.781818182,0.184596696934792
23752202,11.35665357,0.781818182,0.184423708332112
23752204,11.31151408,0.781818182,0.185913113556082
23752206,11.71414331,0.781818182,0.219382240926842
23752208,11.56283999,1.186274778,0.132120851219792
23752210,11.71447369,1.15715722,0.126965933649082
23752212,11.6989439,1.14864714,0.123446711659704
23752214,11.62293247,1.600727112,0.147837981890472
23752216,11.62707528,1.077063964,0.147775134038536
