"comid","logq_hz_lateral_m_div_s_fill"
24424851,-5.15846059679801
24424855,-8.97640895843506
24424859,-5.12557502863234
24424861,-5.35342875273321
24424863,-5.50491378636014
24424865,-5.8778496805592
24424869,-4.33700431561683
24424871,-4.70702401008112
24424875,-5.37744304271911
24424877,-5.28501274326978
24424879,-4.77304213966502
24424881,-5.984046459198
24424883,-5.03847780155027
24424885,-5.20146369934082
24424887,-4.6577692762085
24424889,-4.73770256542094
24424891,-5.23512411117554
24424895,-4.229380008004
24424897,-4.07867436927461
24424899,-5.4520625774523
24424901,-5.61029445745142
24424903,-6.0570499299229
24424905,-7.39469495385889
24424907,-4.43593654703908
24424909,-5.63093264472223
24424911,-5.19554928856241
24424913,-5.41122682021746
24424915,-4.76576222928455
24424917,-4.53893848744423
24424921,-4.60454559026013
24424923,-4.47377016849569
24424925,-4.75862094252525
24424927,-4.78672656710632
24424929,-4.70688912169329
24424931,-5.41433414545381
24424935,-4.79043475598388
24424937,-4.87710993110665
24424939,-5.93952880720232
24424941,-5.17798238002154
24424943,-5.36027077793309
24424945,-5.05934906396634
24424947,-5.15907763181651
24424951,-5.76464833682259
24424955,-4.41167097831155
24424959,-4.84681716909461
24424961,-4.92364478739873
24424963,-4.74713232843957
24424965,-4.77408667194337
24424969,-5.20264110366134
24424971,-4.93813298508699
24424973,-4.60676811875628
24424975,-6.02826040911222
24424977,-5.29060282294693
24424979,-5.48849096169077
24424981,-6.26632134432291
24424983,-5.11391555834939
24424985,-5.03279853180219
24424987,-5.62006027719808
24424989,-8.56863623584101
24424991,-5.21815849283505
24424993,-6.00165346260364
24424995,-5.91495929325781
24424997,-6.06717123309915
24424999,-4.44041745702687
24425001,-6.22402566887063
24425003,-6.22098102808513
24425005,-5.09963041399255
24425007,-5.28258748795932
24425011,-5.49508080193004
24425013,-5.06438190749825
24425017,-6.30838812578558
24425019,-4.70338372540342
24425021,-8.68553066253662
24425023,-9.18096733093262
24425025,-5.96050656487407
24425027,-5.87650769857735
24425029,-4.33028432412006
24425031,-4.65069289877295
24425037,-4.74587935093689
24425041,-6.17999569319168
24425043,-6.52302353424047
24425045,-4.85919611484049
24425047,-5.65836766422195
24425049,-4.57663781712081
24425051,-5.00181315552324
24425053,-8.30102999566398
24425055,-4.94094183433206
24425059,-4.62749909801565
24425063,-4.9520145034786
24425065,-6.39739747957974
24425067,-8.34600734710693
24425069,-8.35744571685791
24425071,-4.48746334615901
24425073,-5.2813041710819
24425079,-8.10790539730952
24425083,-8.42021640338319
24425087,-6.09908693226233
24425089,-9.80977153778076
24425091,-5.75525295716386
24425093,-4.37802734067289
24425097,-4.18412358266695
24425101,-8.09151498112135
24425103,-5.30969949626812
24425105,-5.71588523159823
24425107,-8.22914798835786
24425109,-6.33142773081544
24425111,-5.13029251329204
24425113,-4.42940102573548
24425115,-4.78803227310885
24425119,-4.81706573070678
24425121,-4.56817966246767
24425123,-4.42712026936924
24425125,-4.60735347372078
24425127,-4.48974615101427
24425129,-4.81293076846217
24425131,-4.6200904247298
24425135,-4.68047565896879
24425139,-4.21364838209773
24425143,-4.3642397813081
24425145,-5.59497824380692
24425147,-4.98344283267294
24425153,-5.30460192821026
24425155,-5.89993977606885
24425157,-10.1354198455811
24425159,-5.53945110064346
24425161,-7.14055061340332
24425163,-4.58344540411382
24425165,-4.64466667500361
24425167,-4.34529766408653
24425169,-5.07082603143125
24425171,-4.1773525869952
24425173,-4.43128233475519
24425175,-4.76197787316902
24425177,-4.16683950582794
24425179,-4.58056128976596
24425181,-4.24933157548235
24425183,-4.64885925915804
24425185,-4.4897234215415
24425187,-4.70501934798942
24425189,-4.61718797360819
24425191,-5.24796692570866
24425193,-5.1191662301491
24425195,-4.45309833028329
24425197,-5.16547809061596
24425199,-4.6532466589108
24425201,-4.20917643314278
24425203,-4.7917933191654
24425205,-4.61995725848665
24425207,-5.24370654019421
24425209,-4.8227622702276
24425211,-4.11742196117119
24425213,-4.7084437164917
24425215,-4.70685874706819
24425217,-4.15534578748562
24425219,-4.62630638942564
24425221,-4.44998165035655
24425223,-4.47591151597587
24425225,-4.61964357019491
24425227,-4.59939191118762
24425229,-4.88987449555142
24425231,-8.46874046325684
24425233,-7.81268262863159
24425235,-4.69459648740543
24425237,-4.67486888748855
24425239,-4.9233482395255
24425241,-4.64996908155337
24425243,-4.79190737642512
24425245,-4.5759302983352
24425247,-4.71747359151021
24425249,-4.66961156417626
24425251,-4.84997151350518
24425253,-4.82100949761819
24425255,-4.63045616001058
24425257,-4.37861394544562
24425259,-4.5734057496247
24425261,-4.72791463354595
24425263,-4.53006056528391
24425265,-4.25725052375571
24425267,-4.37955030695588
24425269,-4.83576426791615
24425271,-4.19092953192745
24425273,-4.53756065740082
24425275,-4.18401415738134
24425277,-4.34946382858387
24425279,-4.46288680540157
24425281,-4.51875808198708
24425283,-4.76772831760218
24425285,-4.75464139039832
24425287,-4.36817419560105
24425289,-5.36474753635815
24425291,-4.52976258917228
24425293,-4.77787674269342
24425295,-4.49919033288692
24425297,-4.51270475320881
24425299,-4.28477239738481
24425301,-4.76710093186053
24425303,-4.33258716068962
24425305,-4.65072441568844
24425307,-3.98036609920782
24425309,-4.36417458177924
24425311,-6.69207629638812
24425313,-4.88967964411816
24425315,-4.74996716752507
24425317,-4.55253590361522
24425319,-4.61107405674675
24425321,-4.71489963694594
24425323,-4.33945840045544
24425325,-4.4431579627505
24425327,-4.7486682384352
24425329,-4.70846810492931
24425331,-4.81996958953086
24425333,-9.98355102539062
24425335,-8.38697528839111
24425337,-6.98390913009644
24425339,-9.76766777038574
24425341,-9.29165267944336
24425343,-7.80022144317627
24425345,-10.1964254379272
24425347,-8.15430450439453
24425349,-9.3709135055542
24425351,-8.64402389526367
24425353,-8.95101642608643
24425355,-9.50204658508301
24425357,-10.0700702667236
24425359,-6.02525809549905
24425361,-5.43067291711225
24425367,-9.37206745147705
24425369,-9.19996166229248
24425373,-6.26592059271941
24425375,-6.90170526504517
24425377,-6.36205673217773
24425379,-5.55536196949842
24425381,-10.1451568603516
24425383,-10.2416715621948
24425385,-5.26569633324457
24425387,-6.79874563217163
24425389,-9.99105167388916
24425391,-6.46518564224243
24425393,-9.55792617797852
24425395,-5.0945897102356
24425515,-5.36980611711163
24425517,-5.23149509295142
24425519,-6.21476125717163
24425525,-6.14446592330933
24425527,-6.13746356964111
24425531,-5.83896158757704
24425533,-4.81990854848408
24425535,-5.977783203125
24425541,-5.0766834322657
24425545,-5.06108018775523
24425547,-5.31264943044197
24425549,-7.58335949266172
24425571,-5.79223103026008
24425573,-5.20777645704133
24425575,-5.50782651438112
24425577,-5.31738566968327
24425579,-5.09011249313101
24425693,-6.32504705195143
24522190,-7.9143123626709
25006775,-7.46344155742847
25006779,-5.19808149337769
25006781,-4.58545684814453
25006783,-4.352952003479
25006787,-4.3624672434422
25006789,-6.98464024459079
25006791,-8.89649391174316
25006793,-4.91688251495361
25006795,-10.1448020935059
25006797,-4.26506996154785
25006799,-10.0955247879028
25006801,-5.37899255752563
25006803,-4.25474166544776
25006807,-4.01478153495186
25006811,-5.85776700820529
25006813,-10.0831508636475
25006815,-7.06499684854635
25006817,-5.92959267825988
25006819,-6.13106182166709
25006821,-6.25480937957764
25006823,-5.22754621505737
25006825,-4.66493654251099
25006827,-4.32859992980957
25006829,-6.0970186002025
25006831,-8.44369749923271
25007310,-9.40264320373535
25007312,-9.8767728805542
25007314,-8.09691001300806
25007316,-4.77297115325928
25007318,-5.76112604141235
25007320,-4.99600696563721
25007322,-5.15716028213501
25007324,-10.0858354568481
25007326,-5.09570407867432
25007328,-5.78366756439209
25007330,-4.83731842041016
25007332,-10.2044897079468
25007336,-10.2747106552124
25007338,-10.1963291168213
25007340,-10.2902784347534
25007342,-9.69897000433602
25007344,-10.0185680389404
25007346,-5.24871319582815
25007348,-9.73369216918945
25007532,-9.86267948150635
25018629,-5.98067474365234
25018631,-6.85668563842773
25018637,-5.560218334198
25018643,-6.07781171798706
25018645,-6.27266454696655
25018647,-10.1743021011353
25018655,-4.55272054672241
25018661,-9.83494186401367
25018663,-5.14686174418804
25019044,-4.78022691880861
25019056,-5.43939208984375
25019058,-5.06253242492676
25019060,-3.88713269144654
25019066,-7.83300924301147
25019070,-7.10950422286987
25019074,-5.34322786331177
25019078,-6.78185033798218
25019080,-10.091064453125
25020334,-4.34949529170688
25020465,-8.8985595703125
137182882,-6.70575428386188
947030031,-9.62387752532959
947030032,-8.4089353929735
947030033,-8.67778070526608
947030034,-8.10790539730952
947030035,-6.99697052944638
947030036,-8.25963731050576
947030037,-9.52287874528034
947030038,-8.43179827593301
947030039,-8.38721614328026
947030040,-8.22914798835786
947030041,-7.77469071827414
947030042,-8.79588001734407
947030043,-6.6267201067225
947030044,-7.3623685836792
947030045,-8.3767507096021
947030046,-8.55284196865778
947030047,-8.27572413039921
947030048,-8.42021640338319
947030049,-8.30980391997149
947030050,-9.09691001300806
947030051,-8.09151498112135
947030052,-9.39794000867204
947030053,-8.92794227600098
947030054,-8.23657200643706
947030055,-8.01177787780762
947030056,-6.70730099695607
947030057,-6.63134128760777
947030058,-8.22184874961636
947030059,-8
947030060,-10
947030061,-8.2518119729938
947030062,-7.92445303860747
947030063,-8.95860731484177
947030064,-9.40376663208008
947030065,-9.62449359893799
947030066,-7.6675615400844
947030067,-8.55284196865778
947030068,-7.69250396208679
947030069,-7.77211329538633
947030070,-9.25536060333252
947030071,-5.03227233886719
947030072,-6.93367407463796
947030073,-5.76305986790551
947030074,-8.72530651092529
947030075,-6.56527145822024
947030076,-8.55284196865778
947030077,-9.69897000433602
947030078,-7.85698519974591
947030079,-8.2839966563652
947030080,-8.24412514432751
947030081,-8.69897000433602
947030082,-8.96598434448242
947030083,-6.92009553233328
947030084,-7.94309514866353
947030085,-7.42365864979421
947030086,-8.20065945054642
947030087,-8.44369749923271
947030088,-8.74472749489669
947030089,-8.90956497192383
947030090,-8.89082527160645
947030091,-8.76955107862173
947030092,-9.42393779754639
947030093,-9.29305171966553
947030094,-9.85518932342529
947030095,-9.48273754119873
947030096,-9.63126945495605
947030097,-9.90085983276367
947030098,-9.8194694519043
947030099,-8.39794000867204
947030100,-9.39794000867204
947030101,-9.5367546081543
947030102,-9.83902263641357
947030103,-7.27901425584626
947030104,-7.6675615400844
947030105,-6.13477754370982
947030106,-6.22338628768921
947030107,-7.90657831483777
947030108,-5.97156476974487
947030109,-7.21968268785985
947030110,-9.27065372467041
947030111,-5.73496980227694
947030112,-7.31646013259888
947030113,-4.91205539760584
947030114,-5.4084123275612
947030115,-9.59729671478271
947030116,-9.69897000433602
947030117,-8.43179827593301
947030118,-9.6609992980957
947030119,-9.04575749056067
947030120,-6.65698550284923
947030121,-8.03621217265444
947030122,-7.44733178388781
947030123,-8.65757731917779
947030124,-10.1159791946411
947030125,-8.23657200643706
947030126,-7.5654310959658
947030127,-8.20065945054642
947030128,-8.10237290870956
947030129,-8.01887607574463
947030130,-7.32422165832592
947030131,-8.88188648223877
947030132,-8.95860731484177
947030133,-8.60205999132796
947030134,-7.85387196432176
947030135,-7.89962945488244
947030136,-8.22914798835786
947030137,-8.06048074738138
947030138,-8.43179827593301
947030139,-6.14972144748196
947030140,-6.5055671012736
947030141,-8.40229034423828
947030142,-8.88605664769316
947030143,-8.33724216831843
947030144,-8.52287874528034
947030155,-8.2518119729938
947030157,-8.27572413039921
947030162,-9.04575749056067
947030163,-9.73556327819824
947030164,-8.53760200210104
947030165,-10
947030166,-8.45528030395508
947030167,-8.72124639904717
947030168,-7.05998184499234
947030169,-6.01809082990921
947030170,-4.58561501831179
947030171,-5.84103473961659
947030172,-4.90965022924383
947030173,-5.11753807782095
947030174,-7.77172946929932
947030175,-7.04769199033788
947030176,-8.33348083496094
947030177,-9.18614768981934
947030178,-8.79588001734407
947030179,-8.4089353929735
947030180,-6.18045606445813
947030181,-5.62893213772826
947030182,-7.21041928783557
947030183,-6.39415646094191
947030184,-8.15490195998574
947030185,-8.88030815124512
947030187,-9.46159839630127
947030192,-9.39794000867204
947030193,-7.48811663902113
947030194,-4.88787110669298
947030195,-4.71245354905567
947030196,-4.71863478577524
947030197,-5.39788484573364
947030198,-7.72584215073632
947030199,-8.09705638885498
947030200,-5.86445393166492
947030205,-9.60800838470459
947030206,-9.69015026092529
947090001,-10.2334833145142
947090002,-5.88207387924194
947090027,-6.95203828811646
947090028,-9.8707160949707
947090029,-4.06115672397451
947090030,-4.25103249390791
947090031,-4.49471296911171
947090032,-5.96110178788547
947090033,-6.14779233932495
947090034,-4.32180166244507
947090035,-3.98254468142696
947090037,-7.99139982823808
947090038,-9.75180339813232
947090039,-8.82390874094432
947090040,-10.4920444488525
947090041,-9.31266784667969
947090042,-9.39794000867204
947090043,-6.70752240633222
947090044,-7.18105554580688
947090045,-6.76525592803955
947090046,-6.23554992675781
947090047,-10.5197296142578
947090048,-6.47268581390381
947090049,-8.98248386383057
947090050,-8.42021640338319
947090051,-4.20825182304947
947090052,-4.54224674611811
947090053,-5.35239211576838
947090054,-5.4598822593689
947090055,-8.43179827593301
947090056,-9.09691001300806
947090057,-7.5185573714977
947090058,-10
947090059,-5.19407796494794
947090060,-6.56410837173462
947090061,-5.23461055755615
947090062,-5.62225389480591
947090063,-9.86584854125977
947090064,-8.82390874094432
947090065,-6.53536144090497
947090066,-7.57840490341187
947090067,-9.6807222366333
947090068,-10.7465858459473
947090069,-5.70983178012023
947090070,-5.83191520385932
947090071,-6.21691703796387
947090072,-5.22956776379846
947090073,-9.3322057723999
947090074,-9.23052597045898
947090075,-8.88605664769316
947090076,-9
947090077,-6.69250396208679
947090078,-10
947090079,-8.18708664335714
947090080,-9.72342681884766
947090081,-5.69600522993396
947090082,-6.91203689575195
947090083,-6.40949253799142
