"comid","logRT_lateral_hz_s_fill"
23102040,5.49630447703493
23102042,6.0971643791128
23102044,4.53745113382987
23102046,6.23179568333092
23102048,6.18901081159517
23102050,5.67758617003344
23102052,6.5324014463436
23102054,7.79970862366426
23102056,6.17422778180035
23102058,5.98499004261008
23102060,5.89112158234826
23102062,6.61674813952255
23102064,4.76266123259668
23102066,5.75478062632598
23102068,6.6660294388178
23102070,6.38897103648423
23102074,6.41584399307758
23102078,5.55354491074299
23102088,5.11097877814454
23102090,4.18206543398932
23102092,5.99685716629028
23102094,6.93382494225544
23102096,5.62437457170734
23102098,4.5450532457655
23102102,5.4919961721482
23102104,6.0163545563931
23102106,5.85611484343193
23102108,5.93158626556396
23102110,5.18654549844437
23102112,5.22157533775384
23102114,7.50761699676514
23102116,5.70714334408186
23102118,6.50047203755435
23102124,4.87570089681476
23102126,6.32711114838489
23102128,5.83332228839032
23102130,6.4209570957302
23102134,6.68877261393738
23102140,5.22318809700342
23102142,5.6056528242789
23102144,6.86219696170344
23102146,6.76698014095767
23102148,5.93681564220994
23102150,5.59695562620755
23102152,4.33486507713398
23102154,6.38128394738262
23102156,6.35082454315344
23102158,6.27557557504186
23102168,6.4196012331509
23102170,5.76464693927384
23102172,6.1336985722499
23102174,5.64383359428565
23102176,5.14989657825745
23102178,5.41222715377808
23102180,5.24639879623411
23102182,6.46294592644451
23102188,5.95484504307201
23102190,5.93225432457262
23102192,6.76331256175695
23102198,5.33012270035663
23102202,5.40132067404397
23102204,4.49998495623345
23102206,6.5226336284334
23102208,5.31712152978957
23102210,5.76250698022898
23102212,5.2469313263068
23102214,5.17958466471659
23102224,6.75409507751465
23102226,5.86499321820755
23102232,4.30972623825073
23102234,5.26933743729607
23102236,6.05141664931576
23102238,7.13768577575684
23102240,4.94143999308858
23102242,5.29192219205312
23102244,6.42331337084953
23102248,5.715904712677
23102250,6.68090353895792
23102252,5.48607558110195
23102254,5.77182696973632
23102258,5.96302072913106
23102260,6.27546078106459
23102268,5.3150520324707
23102270,5.86516875171858
23102272,6.23202115013457
23102274,6.025450413068
23102276,5.11175194149639
23102278,5.16823299964507
23102280,3.80013679576983
23102282,5.62281503974676
23102284,5.69267345715256
23102286,5.23331880569458
23102290,6.73713917724219
23102292,5.46719455718994
23102294,5.4670295715332
23102296,4.91991949081421
23102298,5.07958984375
23102302,5.30011177062988
23102306,5.05291484326898
23102308,6.94449518656827
23102312,5.50007765896253
23102314,6.18766825086903
23102318,5.88564090627536
23102320,7.22671604156494
23102322,6.87542009353638
23102324,5.42055654525757
23102328,5.53568950365178
23102330,5.05000480323317
23102334,4.85357499228291
23102336,4.50443556194608
23102338,4.92354345321655
23102340,5.27843856811523
23102342,5.93839009241562
23102344,4.7277834430441
23102346,4.57719640234782
23102350,4.77557838291701
23102352,4.38968515396118
23102354,6.6795334815979
23102356,6.77914762626578
23102360,5.60968660498949
23102362,6.44893264770508
23102364,4.09974931621805
23102366,5.72224044799805
23102368,6.89522420334244
23102370,6.07616109121004
23102372,5.89082711977646
23102374,4.52389183858565
23102376,4.21265718041293
23102378,7.27964602093755
23102380,5.36615180969238
23102382,6.2473087310791
23102384,6.29046029231755
23102386,5.16003987186191
23102388,5.94975519180298
23102390,5.34629583358765
23102394,5.25229970134568
23102396,5.97604706727992
23102398,6.41559836466407
23102400,5.40871512629168
23102404,7.23545947555162
23102406,6.65744531412592
23102408,6.63922452926636
23102410,5.77195291181628
23102412,6.00269793535931
23102414,6.13232187105396
23102416,5.87237310409546
23102418,6.92017567557102
23102420,5.88878536224365
23102422,5.87928581237793
23102424,5.02723766768677
23102426,8.01710013929773
23102428,5.91435735874961
23102430,5.83082174183947
23102432,5.99647626663419
23102434,5.69310131317904
23102438,5.78584281120965
23102440,6.35884818935728
23102444,4.98389538247759
23102446,5.58199405670166
23102448,5.82242822647095
23102450,6.94455369989932
23102452,5.54229014203426
23102454,4.58398348896731
23102456,5.52899901154554
23102460,7.21060180664062
23102464,5.30821395382768
23102466,6.62685775756836
23102470,6.21546063091246
23102472,5.02814931869999
23102476,5.80293954018748
23102478,6.20153860232748
23102480,6.24621704352782
23102482,6.19899183161482
23102484,5.3639817237854
23102486,6.07827563379834
23102488,5.91200923919678
23102494,6.36573565261081
23102496,6.37565252669071
23102500,5.48098028911197
23102502,6.44595048045346
23102504,7.10035592828248
23102506,5.68168539637624
23102508,6.54475021362305
23102510,5.79621982574463
23102512,7.81439432850864
23102514,6.31285886629544
23102516,5.54021501541138
23102518,5.47717332839966
23102520,5.52138071121954
23102522,5.65572174022523
23102524,6.32672881769592
23102526,6.82366960822084
23102528,6.48338750160872
23102530,6.25607364282596
23102532,5.61612624559498
23102534,6.51347398757935
23102536,5.55472564697266
23102538,5.44220066070557
23102540,6.42610680323739
23102542,5.02345604284014
23102544,5.13889952999515
23102546,5.35586207950008
23102548,6.75720892035325
23102550,5.46175217663136
23102558,7.30555725097656
23102560,5.76918411254883
23102562,6.22261167290738
23102566,5.97345209121704
23102568,7.50108528137207
23102570,5.49562026326005
23102572,5.93901538848877
23102574,5.42017677986805
23102576,5.48394911101511
23102580,6.24241906424818
23102582,4.3684761806552
23102584,7.71704067551182
23102586,5.23267207993788
23102588,7.92913627624512
23102592,6.08488773543405
23102594,5.19514406263331
23102596,5.36743497848511
23102598,6.23480020936708
23102600,5.35684758273073
23102602,6.16727436530029
23102606,4.9205958126726
23102608,5.63313963604921
23102610,4.2693943977356
23102612,6.04401194258426
23102614,6.02406737086484
23102616,5.02502108131909
23102618,4.98487681405517
23102620,6.23197114341437
23102622,5.68195676803589
23102624,5.28832387924194
23102626,6.50679743711619
23102628,6.02936845273932
23102630,6.41674089431763
23102632,5.6771249161965
23102634,6.91684341430664
23102636,5.37309069580715
23102644,5.62212783034661
23102646,6.38130550670766
23102648,5.66798257827759
23102650,5.26960812673292
23102654,6.52346515655518
23102656,6.04026535505074
23102660,5.38677114544568
23102662,6.26196437994865
23102664,5.82731303035944
23102666,6.14415748069278
23102670,6.85245334372134
23102672,5.52541878753204
23102676,6.90316406206872
23102680,5.37766378971122
23102684,6.89401286137916
23102686,5.82723364446844
23102688,5.97567090898941
23102690,6.49504042556674
23102696,6.49096488952637
23102700,5.47384054030713
23102706,5.66242599487305
23102708,5.84764438527823
23102710,5.22679430913421
23102712,4.47992498432771
23102716,6.43865660476169
23102720,6.74610632765978
23102722,6.26192641842171
23102724,5.90646314620972
23102728,7.10977649688721
23102730,5.66222116555849
23102732,6.59614181518555
23102734,4.27878645908304
23102736,5.88353903457208
23102738,5.64341004492663
23102740,5.85548063131572
23102742,5.98701323913732
23102746,5.40257923836144
23102748,6.36485052108765
23102750,5.40133021259027
23102752,6.72214405110608
23102754,5.68553783210089
23102756,6.62447300250798
23102758,6.46873952111149
23102762,6.73338996962009
23102764,4.507631762981
23102768,5.21863079071045
23102770,4.01560613069534
23102772,5.93290219628068
23102774,5.30005282159465
23102776,6.22155668011639
23102782,5.35644292831421
23102784,6.09278623056985
23102786,3.78154646228578
23102788,4.67149286789436
23102792,4.87695099544257
23102794,5.93569451877434
23102796,5.85651271996316
23102798,5.90363220278467
23102800,5.9086742207671
23102804,5.32453496340651
23102806,5.99650753125455
23102808,5.19889198776705
23102810,4.25703311545816
23102812,4.24659951408761
23102816,4.40222788277041
23102818,4.53356646629014
23102820,4.51970567997435
23102824,3.4183493850199
23102826,4.67697692634243
23102828,5.73643970489502
23102830,4.20747729069597
23102832,5.56817485330951
23102834,7.96745694041698
23102836,4.21813411645968
23102838,6.12566661834717
23102840,5.80127000808716
23102842,6.85908079147339
23102846,7.06127093258163
23102848,4.03929726987295
23102852,6.79053776715734
23102854,6.85378148990957
23102856,6.90886688232422
23102858,6.76805599165376
23102862,5.95404589609012
23102864,8.19726420132205
23102866,4.96657705307007
23102868,5.82942236584816
23102870,6.40546589551983
23102872,5.55272245407104
23102874,6.0447793006897
23102876,6.51168112521474
23102878,4.1837843425267
23102880,5.76243661302863
23102884,6.12551164627075
23102886,5.80435029029913
23102888,7.052816252969
23102890,5.93910596003825
23102892,5.66009492353084
23102896,4.71145057678223
23102898,6.07693360921181
23102900,6.2036247253418
23102902,5.86100867330896
23102904,6.98266315460205
23102908,6.62816772545529
23102910,4.63817829634859
23102912,7.18276977539062
23102914,6.8904275894165
23102916,6.19193877812275
23102918,6.00375838997652
23102920,5.63979352222513
23102924,5.99644938236194
23102926,5.79239811979267
23102928,6.7815318107605
23102930,5.16407244436959
23102934,4.00683356824528
23102936,4.80658906583925
23102940,4.4863278508414
23102942,4.09075697025096
23102950,5.7255505639847
23102952,6.25231939762391
23102954,5.91200955463791
23102958,6.2673786939724
23102960,6.11005501556252
23102962,4.14293752012993
23102970,5.16213082674221
23102974,4.56699594294319
23102976,5.36675952621934
23102978,5.58732557913722
23102980,6.01391815153631
23102982,5.83866539430281
23102984,5.79922008514404
23102986,6.01091317360876
23102994,5.3418755531311
23102996,5.63875818252563
23102998,5.07761764526367
23103002,5.92280271818591
23103004,5.710618019104
23103006,5.51797618202669
23103008,3.55907968851777
23103010,5.70071713266114
23103012,5.81283521652222
23103014,4.12008557255553
23103016,6.68947066280938
23103020,5.55236101150513
23103022,5.9580512046814
23103024,7.11090589191521
23103026,4.14677286445401
23103028,4.29976918212597
23103030,4.85692497125322
23103032,5.55589118109265
23103034,5.85088425811813
23103036,7.80494594573975
23103038,5.80296754837036
23103040,6.21945839405947
23103042,5.73436975479126
23103046,7.60535907745361
23103048,6.36016417034436
23103050,5.80133581161499
23103052,5.48461198806763
23103054,5.8147406578064
23103056,5.76691675186157
23103058,6.14648887546606
23103060,5.7268443107605
23103062,5.71610625589847
23103064,6.44283326060871
23103066,4.43918969369548
23103068,5.26149721088007
23103070,5.01474433301287
23103072,5.19637734088151
23103074,4.96177667851229
23103076,6.00753350844639
23103078,5.88863493982821
23103080,5.86944436391522
23103082,4.18069794980409
23103084,6.67781558004086
23103086,6.4857029914856
23103088,4.24437034889333
23103090,5.62244701385498
23103094,5.6470422744751
23103096,5.48922340394018
23103098,5.4582047815889
23103102,4.04730463206932
23103106,6.11403408275507
23103110,6.29358633061056
23103112,4.42173407747757
23103114,5.90124678086487
23103116,4.47387158891584
23103118,4.18844930596498
23103122,6.80907964706421
23103124,8.28434377433527
23103126,5.62544252039885
23103128,4.17830181895188
23103130,5.51945924758911
23103132,4.34337267855798
23103134,4.70488707024042
23103136,6.29201131791985
23103144,4.01980870711988
23103146,6.43781600312273
23103148,5.67070149988986
23103150,5.50730628759733
23103152,5.91300916671753
23103154,5.63536271535989
23103156,5.92941928506532
23103158,5.5806434394974
23103160,4.40967586632865
23103162,4.66663235120683
23103164,7.3488525872671
23103166,6.32716994818947
23103168,6.70873769594872
23103170,6.42637395858765
23103174,5.90770299058059
23103178,5.60508972797601
23103180,6.15271736539299
23103188,6.71457326658127
23103190,6.46833132408241
23103192,6.47829076743953
23103194,5.85339207039534
23103196,5.92433644182599
23103198,5.17518634782984
23103200,6.49513101577759
23103202,5.97278356552124
23103204,4.49295070197689
23103206,6.59117002335048
23103208,6.5715184211731
23103210,5.60456418991089
23103212,5.89562950806712
23103214,5.87927609386345
23103218,6.48311280978409
23103220,5.82175430887871
23103222,6.62489604782735
23103224,5.75207320269196
23103226,6.27201245851145
23103228,5.49726634924698
23103232,6.21827637877113
23103234,5.8636302947998
23103236,6.30986307896018
23103238,6.06986141204834
23103240,3.88792919274726
23103244,7.74658441543579
23103246,6.01840407829357
23103248,5.35901060828889
23103250,6.4206623343077
23103252,6.39092875438693
23103254,6.28669213368407
23103256,7.14284134599604
23103258,7.08499843802487
23103260,6.63478374481201
23103262,5.13265644335947
23103266,6.22999429702759
23103268,6.01443856939704
23103272,6.53294102416093
23103276,7.70922183990479
23103278,6.71811597537204
23103280,6.29942122616727
23103282,7.03983150576941
23103284,7.66204103628921
23103288,4.66881203018954
23103290,7.05240927521393
23103292,7.66327137862025
23103294,5.45638429120419
23103296,5.26566277493516
23103298,6.12039669403536
23103300,5.75333687959919
23103304,6.20964069144086
23103306,5.99834322053453
23103308,6.12291312858009
23103312,5.98764228820801
23103314,7.74110111846794
23103316,5.6561413054501
23103318,5.90933223074885
23103320,5.82338905334473
23103322,5.81942061040608
23103324,5.96405861996195
23103326,6.06052960793612
