"comid","logRT_vertical_hz_s_fill"
24126497,3.16747258705478
24126499,4.49437025792858
24126501,3.8106254578716
24126503,4.22303121208793
24126505,3.56212107489937
24126507,4.13585006550939
24126509,4.02231639690505
24126511,3.57526135444641
24126513,3.86828088787285
24126517,3.65702101717311
24126519,3.51759095185156
24126521,3.73438402033913
24126523,3.60604324592284
24126525,3.46887325166519
24126527,3.1089267508154
24126529,4.05844748164401
24126531,4.09062434098741
24126533,3.34804639691105
24126535,3.63915995328446
24126537,3.51768374554643
24126539,3.77285805744853
24126541,3.81037769132292
24126543,3.84898594485149
24126545,4.00147060729399
24126547,3.93297415197086
24126549,4.28909447122027
24126551,3.8610953865972
24126553,3.73423628547288
24126555,4.37898477792317
24126557,3.93011822692042
24126559,2.78932499903466
24126561,3.56914896521205
24126563,3.65561990329079
24126565,6.68695831298828
24126567,5.70489151052782
24126569,5.44943243925898
24126571,6.19877884441878
24126573,5.60407830490398
24126575,5.54145180214689
24126577,6.03593741051653
24126579,6.20278172779527
24126581,6.57317710994495
24126583,6.09308405617518
24126585,6.12506946859645
24126587,6.34691290759521
24126589,5.78432457967553
24126591,5.44559960359828
24126593,5.21699555324674
24126595,4.56533572218354
24126597,4.75096585223213
24126599,4.93580515554504
24126601,5.65829523696179
24126603,5.38253695055962
24126605,5.32279868675668
24126607,5.19097653196807
24126609,4.83187129752063
24126611,4.75623339134306
24126613,4.38379997736937
24126615,4.88403325300559
24126617,5.05382144085768
24126619,4.78251602717668
24126621,4.51068960418363
24126623,4.26733920145519
24126625,4.21487103745041
24126627,4.50141620635986
24126629,3.66283191527503
24126631,4.13808300296391
24126633,4.49109421745675
24126635,4.49433092689462
24126637,4.21016164036653
24126639,3.75748824710024
24126641,4.01550696943835
24126643,4.15371545903739
24126645,6.73077943114413
24126647,6.61955881118774
24126649,6.08501197251227
24126651,4.88025345974712
24126653,5.05201476364628
24126655,5.23792973271179
24126657,5.14743209854534
24126659,4.68098638086034
24126661,5.4961612793973
24126663,3.33816925544546
24126665,6.93651374247889
24126667,5.13342646998526
24126669,4.82976878998422
24126671,4.01488391187679
24126673,5.27128602991167
24126675,4.22970220489154
24126677,5.17705650342986
24126679,4.85305016359399
24126681,4.79225552352531
24126683,5.02613413282863
24126685,5.489922578807
24126687,4.23257346873546
24126689,4.18821874682545
24126691,4.15176662464825
24126693,4.12459800672175
24126695,2.85451178452046
24126697,3.84274247832227
24126699,3.70113293555034
24126701,3.41684186892277
24126703,3.76257834377256
24126705,3.27615903105603
24126707,3.83511838074014
24126709,4.50360831670375
24126711,3.9066958207898
24126713,4.45003760398055
24126715,3.64249675400101
24126717,4.36876094389745
24126719,4.30349631155062
24126721,4.67596620385109
24126723,3.84795092313652
24126725,3.21135350357468
24126727,3.47502763611381
24126729,3.46805081587476
24126731,4.04631796475806
24126733,4.32619430525242
24126735,4.27561261267088
24126737,4.64675823176179
24126739,4.46887803323946
24126741,4.12143286494973
24126743,4.30677199725302
24126745,6.92227746030342
24126747,6.39445454348752
24126749,5.96320817127565
24126751,5.84149238245149
24126753,5.15328516091536
24126755,5.20814933486218
24126757,5.11869233989279
24126759,4.68119509477835
24126761,4.80470332561018
24126763,4.19267634273337
24126765,4.6592587959905
24126767,5.11152066494943
24126781,4.94899936303785
24126783,6.07490253448486
24126785,6.47333478927612
24126787,4.85269608188645
24126789,4.51706928776454
24126791,4.79996072522266
24126793,4.59582409638
24126795,4.33711526224367
24126797,4.82219394943546
24126799,5.20917039144855
24126801,4.81570429893985
24126803,4.84284265296532
24126805,5.07227021809729
24126807,4.55144447183127
24126809,4.13541085482916
24126811,3.43216763658744
24126813,4.0842376235629
24126815,4.2477964018729
24126817,4.15921540044442
24126819,5.74998491801151
24126821,4.26892549986533
24126823,4.2321664983443
24126825,3.70747703593961
24126827,3.53800754698345
24126829,4.11366592018998
24126831,3.96275055183496
24126833,3.56521488026296
24126835,4.07603187757494
24126837,4.01651089196602
24126839,3.89041973490739
24126841,3.2181177473098
24126843,3.94794847393625
24126845,3.90307799288596
24126847,4.07044307762672
24126849,3.62975141292802
24126851,4.13404271297695
24126853,4.08779258962929
24126855,3.20067366020799
24126857,3.67385619239763
24126859,4.26776482873065
24126861,3.51836789292607
24126863,3.71999051633549
24126865,3.66297889020886
24126867,3.3793866053484
24126869,3.38635357319593
24126871,3.54642781707583
24126873,3.87873931987512
24126875,2.93877871458632
24126877,3.68068871678474
24126879,3.38721017071729
24126881,3.44443520463437
24126883,3.12535836534847
24126885,3.56901607152276
24126887,3.58578157293999
24126889,3.10510944128077
24126891,3.3796272277832
24126893,3.64242718751029
24126895,3.56128812912024
24126897,3.58246635991926
24126899,3.67443401150164
24126901,3.55874253353247
24126903,3.16853104431483
24126905,3.54097321713292
24126907,3.573260606174
24126909,3.5006704875456
24126911,3.54034121492954
24126913,3.63549973688146
24126915,3.50594702868674
24126917,3.74138963820327
24126919,3.66070514902465
24126921,3.62526097408974
24126923,3.68655647864534
24126925,3.5871897643429
24126927,2.99732796467551
24126929,3.69753647668175
24126931,3.94503323925394
24126933,3.33523263808243
24126935,3.44137764222636
24126937,3.71418691946036
24126939,3.15151068670925
24126941,3.83086620551552
24126943,3.63062150318595
24126945,3.96847666397623
24126947,3.38112731416673
24126949,3.42510342010623
24126951,3.33994456379191
24126953,3.49564821382569
24126955,3.47016920521479
24126957,3.91366189851176
24126959,3.52150547278194
24126961,3.54020771620224
24126963,2.11890703414924
24126965,3.55698666051534
24126967,3.83309791088154
24126969,2.95072945616961
24126971,3.54620095836164
24126973,3.67612784059496
24126975,3.40901785159072
24126977,3.65772492751936
24126979,3.55530533667473
24126981,3.10256433962365
24126985,3.61576786717905
24126987,3.65777702830123
24126989,3.73319340895558
24126991,3.21891594650261
24126993,3.41071496273203
24126995,3.58956440188301
24126997,3.56726154390424
24126999,3.39337910329589
24127001,3.10145914852409
24127005,3.29442530247274
24127007,3.81771834937872
24127009,3.6555658361819
24127011,3.33584867235427
24127013,3.46921862966669
24127015,3.7391628621365
24127017,3.5438360144671
24127019,3.54961578743042
24127021,3.64878877320956
24127023,3.48683665756885
24127025,3.55478306949421
24127027,3.04669330132858
24127029,3.67277403225475
24127031,3.56046899594869
24127033,3.8091794348882
24127035,3.55448762216737
24127037,3.76715280908972
24127039,4.01196869520221
24127041,3.87785912500566
24127045,3.32112446921073
24127047,3.46242362421764
24127049,3.7483236432291
24127051,3.51950705438904
24127053,3.38753880747391
24127055,3.29893790153475
24127057,3.47369464866501
24127059,3.46909958801955
24127061,2.62546851984006
24127063,3.63633176056362
24127065,2.87762989175447
24127067,3.57719197125728
24127069,3.49454894510191
24127071,3.64703909548136
24127073,3.07560327924409
24127075,3.69219273334997
24127077,3.56724792033379
24127079,3.51461930889338
24127083,3.27414540484184
24127085,3.2737996534397
24127087,3.13764099650552
24127089,3.40148302567592
24127091,2.44913558658107
24127093,3.84634428391996
24127095,3.13363883015925
24127097,3.45704092189663
24127099,3.18237103283909
24127101,2.31639393505843
24127103,3.32376116252882
24127105,3.46937845740145
24127107,3.6740885634537
24127109,3.1096627649027
24127111,3.51930912672032
24127113,3.8078383747441
24127115,3.38295493717151
24127117,3.78237507960259
24127119,3.46917654915621
24127121,2.52643318633249
24127123,3.38918761311238
24127125,4.04406312772413
24127127,3.004999601768
24127129,3.62648411045032
24127131,3.14371858083141
24127133,3.2026281856716
24127135,3.71119752806273
24127137,4.0933732016218
24127139,3.76567038416659
24127141,3.10678410388813
24127143,3.31540866654529
24127145,3.77684051543285
24127147,3.85575324188975
24127149,3.55591718248266
24127151,3.07151778468461
24127153,2.79699580986086
24127155,3.5591571822549
24127157,3.20578385170552
24127159,3.36223088242133
24127161,3.78032906487658
24127163,3.91024935750232
24127165,3.82107765034531
24127167,3.63289464867336
24127169,4.07048746168768
24127171,3.74493130975406
24127173,3.51566143828499
24127175,3.88496799751202
24127177,3.89058947270993
24127179,3.35642852316094
24127181,4.76620166021284
24127183,3.27560153519243
24127185,3.36767517198981
24127187,3.1798959467435
24127189,3.27546708286387
24127191,2.66959963107485
24127193,3.58754025867974
24127195,2.50836479553949
24127197,2.52467591349183
24127199,3.6254851026378
24127201,3.56866421493875
24127203,3.87649104470455
24127205,4.04993300049526
24127207,3.29463117325569
24127209,3.73643721261141
24127211,3.7671053047342
24127213,3.49443173024661
24127215,3.47727115809645
24127217,3.19476740693106
24127219,3.51940510611962
24127221,3.57628747893364
24127223,3.39399797209996
24127225,3.84525878801021
24127227,3.39207797761817
24127229,3.71928383534229
24127231,3.24495909818636
24127233,3.70367083414526
24127235,3.65083667838252
24127237,3.47396873727749
24127239,3.30764191629246
24127241,3.80691733623134
24127243,3.50545011345792
24127245,3.45643000723225
24127247,3.97369869166104
24127249,3.46815632317601
24127251,3.4781549691816
24127253,3.55398007857213
24127255,3.44806424589503
24127257,3.63165549999036
24127259,3.56380965486889
24127261,3.75767106613449
24127263,3.96110319310316
24127265,3.89934887222632
24127267,4.06022846404963
24127269,3.84087077329329
24127271,4.20015598854077
24127273,3.56326566304702
24127275,3.42654862092987
24127277,3.52194490950819
24127279,3.88238308669385
24127287,3.39231239381174
24127289,3.56193199874206
24127291,3.83805201179816
24127293,3.63620307631137
24127295,3.85483390955551
24127299,3.70522870032808
24127301,3.76816567369083
24127303,3.84274503585356
24127305,3.70107084104265
24127307,3.73710392986833
24127309,4.21698238304001
24127311,3.86891008098065
24127313,3.72879551270925
24127315,3.83802883670178
24127317,3.84954084186332
24127319,3.71052150919395
24127321,3.30579647216189
24127323,3.56727682154107
24127325,3.97471227837253
24127327,4.0659834514411
24127329,3.03108654314614
24127331,3.81859892357752
24127333,3.00212761410666
24127335,3.43308108291496
24127337,3.29209840664888
24127339,3.48013332540747
24127341,4.06291143524718
24127343,3.93321515730895
24127345,3.52087532276534
24127347,3.50968326821583
24127349,3.42402206338176
24127351,3.55611185820681
24127353,3.5318407484575
24127355,3.80432889342196
24127357,3.56017945850138
24127359,3.95966547721456
24127361,3.7042775066863
24127363,3.81335665518365
24127365,3.74213992520391
24127367,3.72886298375417
24127369,3.80481713398552
24127371,3.80212664839882
24127373,4.540268400325
24127375,3.92801411180729
24127379,3.56898469103263
24127381,3.68485063638953
24127383,3.84911872331632
24127385,3.99236071828111
24127387,3.64856379184124
24127389,3.21026155608936
24127391,3.57322915747435
24127393,4.25524471932666
24127395,4.17918085605827
24127397,3.61832634222972
24127399,3.9350396198985
24127401,3.42738316200846
24127403,3.67963595979756
24127405,3.81733072839417
24127407,3.94665816821952
24127409,3.25155689448712
24127411,3.52019536553976
24127413,3.62119191597166
24127415,5.14120578892883
24127417,2.85254193849999
24127419,3.13230468011174
24127421,3.51306754645998
24127423,3.60400550530628
24127425,4.14479076612421
24127427,3.40912594094795
24127429,3.85172926938419
24127431,3.4273264799147
24127433,3.75300846344884
24127435,3.95408109381585
24127437,3.98446345464306
24127441,3.63532807698282
24127443,3.9184179243386
24127445,3.68612811896411
24127447,3.73555974964309
24127449,3.39857818334904
24127451,3.33984979977874
24127453,3.36977183469362
24127455,3.22506401054055
24127457,3.6196674506526
24127459,3.66734644756604
24127461,4.08763392237741
24127463,4.17848620218604
24127465,3.38224027217978
24127467,3.85881655833874
24127471,3.89073434002791
24127473,3.8253981961921
24127475,3.84486526916835
24127477,4.07947216734109
24127479,3.93771776985729
24127481,3.29504983850689
24127483,4.05454590345953
24127485,3.71353352418994
24127487,3.60026704636761
24127489,3.54309367768269
24127491,4.37440888081494
24127493,3.94509973759424
24127495,3.3794942213259
24127497,3.58377881164065
24127499,3.77886538305839
24127501,3.96403050060741
24127503,3.96666497326309
24127505,3.93957327390603
24127507,3.57577396907403
24127509,3.94386466161763
24127511,4.05529449174552
24127513,4.04910876585291
24127515,3.61784247538964
24127517,3.79441895228054
24127519,3.89190334204015
24127521,4.00571414147876
24127523,3.76373281356029
24127525,3.94648916185493
24127527,3.98362612824383
24127529,3.93633327745361
24127531,3.7321394161771
24127533,5.15730725458121
24127535,4.15863522286251
24127537,3.83124215545699
24127539,3.7019124303979
24127541,3.82471620441419
24127543,3.71640225226664
24127545,3.93811925298013
24127547,3.64784005279818
24127549,4.18994177911739
24127551,4.0265246179729
24127553,3.00916080631805
24127555,4.00068376314972
24127557,4.303396127921
24127559,3.9708003459403
24127561,4.03010182355476
24127563,3.87652240649932
24127565,4.11614970365037
24127567,3.78360847695061
24127569,4.10554710236415
24127571,3.70493276650958
24127573,4.03740009143168
24127575,3.8697186575063
24127577,4.23682288729823
24127579,3.93088364015914
24127581,3.64000506244402
24127583,3.16052734203882
24127585,4.10247203718904
24127587,3.99089605045159
24127589,4.22298730477467
24127591,4.04763069296446
24127593,4.06997746321611
24127597,3.55865659797463
24127599,3.97326391918487
24127601,3.82606720918016
24127603,3.6973125265877
24127605,5.73683638854482
24127607,4.17448852149504
24127609,4.40249680992838
24127611,4.04686780150872
24127613,3.73153726272236
24127615,3.5065428370395
24127617,4.34845838213385
24127619,3.85510528275956
24127621,4.02925257342203
24127623,4.13771026921417
24127625,4.2617415516561
24127627,3.83722018164875
24127629,4.03592161863999
24127631,3.92956261178214
24127633,3.65969858198961
24127635,3.5090551017479
24127637,4.09856627236697
24127639,4.21614071991151
24127641,4.24862560398679
24127643,4.40009214652572
24127645,4.64573575334685
24127647,3.64419053014062
24127649,3.94603553664641
24127651,3.47807303137647
24127653,3.90193653919267
24127655,4.00342249393695
24127657,3.99160172515842
24127659,3.54155093221342
24127661,4.34998904630098
24127663,3.9515374860951
24127665,4.26022635469719
24127667,3.53682067004884
24127669,4.03591108322144
24127671,3.94404536297335
24127673,3.91403624050648
24127675,3.14778953217671
24127677,3.7488616789362
24127679,3.91528579344438
24127681,4.13916559461773
24127683,4.43560661740644
24127685,3.32965088498605
24127687,3.96463245640179
24127689,3.9333050691564
24127691,4.10863859664424
24127693,3.81861145643551
24127695,3.87557257851427
24127697,3.9683811514122
24127699,4.04599275192618
24127701,3.63396343578115
24127703,3.83538360186465
24127705,4.1695031116363
24127707,4.23127276137835
24127709,3.48881142591928
24127711,3.84033761995304
24127713,3.29776795379067
24127717,3.97120380873758
24127719,4.03793125993538
24127721,4.74830637373272
24127723,5.54238914447038
24127725,4.03724846914296
24127727,3.9444116715227
24127729,6.12616443634033
24127733,4.01518836067756
24127735,3.47974365794506
24127737,6.20564748019068
24127741,4.10289547372681
24127743,3.93536972694858
24127747,4.10651446524155
24127749,3.74701899710351
24127751,4.10980027288399
24127753,4.4130391219732
24127755,3.85952009564313
24127757,4.10619482692852
24127759,4.26968731350528
24127761,3.85476607725702
24127763,3.33979736217136
24127765,6.02323818206787
24127767,4.0943130441971
24127769,6.32590147130906
24127771,4.44871241546432
24127773,4.07231830109674
24127775,4.1846763637096
24127777,3.42662307005019
24127779,3.95435153776236
24127781,6.65456968077412
24127783,4.12701927477713
24127785,4.13432307647179
24127787,3.68415014804293
24127789,4.3279086252896
24127793,3.28721886567465
24127795,4.12272657888667
24127797,4.18888449024624
24127799,3.88712871614795
24127801,4.45619159952633
24127803,4.54424561998191
24127805,4.48508746561498
24127807,3.82888274503581
24127809,4.20415859229671
24127813,3.93627237259097
24127815,3.63529742741893
24127817,3.80194812724848
24127819,3.67042653316568
24127821,3.55047388909024
24127823,3.62388660337192
24127825,4.15748065400748
24127827,3.9582337493685
24127829,4.12212478259755
24127831,4.21331008338807
24127833,4.16514572195559
24127835,3.84431662503384
24127837,4.09229926308269
24127839,4.00101071293291
24127841,3.7645769968392
24127843,3.90797222129906
24127845,4.2943508067245
24127847,4.00158664425936
24127849,3.99464182982826
24127851,4.40532192205632
24127853,3.2321412316547
24127855,3.61135645275431
24127857,4.00956021894385
24127859,4.50967666750758
24127861,4.2343091170725
24127863,3.89386923119757
24127865,4.14167735346376
24127867,4.10875051116997
24127869,5.07581251873909
24127871,3.3211888675062
24127873,3.62966879510512
24127875,3.37383458825634
24127879,5.26163435991917
24127881,3.51809260912126
24127885,4.31020909981911
24127887,5.89929294586182
24127889,4.0377741408558
24127891,3.91141320316215
24127893,6.1140570640564
24127895,4.68939949088589
24127897,4.93680704219026
24127899,6.07395505905151
24127901,3.96460839333451
24127903,4.00288627638263
24127905,4.04588775067055
24127907,4.21782762797043
24127909,4.16013255379847
24127913,3.56663856593806
24127915,3.53172476218941
24127917,6.21034288406372
24127921,3.1754342731944
24127923,6.51937055587769
24127925,4.15706647952235
24127927,3.15029052143864
24127929,4.07450675165283
24127931,3.24180989198252
24127933,6.3813910484314
24127935,4.42833021943045
24127937,3.94238169636686
24127939,4.35693101157142
24127941,3.59225013181892
24127943,3.9944137887727
24127945,4.51037278002572
24127947,4.5587542561764
24127949,3.43464909629821
24127951,4.00010539826509
24127953,4.54034016678064
24127955,3.6684486186826
24127957,3.98461590755231
24127959,3.56197764624993
24127961,4.59118578189548
24127963,4.57160556434367
24127965,3.48827805471553
24127967,3.28909393536098
24127971,3.55488363053501
24127973,4.26926113090024
24127975,3.63145488803125
24127977,4.08834668615256
24127979,3.64572297292163
24127981,4.02909031366433
24127983,3.54604513800075
24127985,3.97444931953306
24127987,3.88368014058465
24127989,3.7655268434126
24127991,4.27551602335435
24127993,3.94852989974315
24127997,4.16000336786335
24127999,4.08350608439599
24128001,3.78863837732849
24128003,3.89030997510131
24128005,4.01330566443002
24128007,3.72378365357369
24128009,4.65185779781067
24128011,3.97251309393338
24128013,3.99431795034385
24128021,4.34371961699876
24128023,4.24297350174117
24128025,3.89627194456375
24128027,4.23709108310162
24128029,4.56816201438676
24128031,3.96872510786212
24128033,3.84272301698804
24128035,4.04983717837366
24128037,4.03391296808711
24128039,4.13318402036357
24128041,4.33424011511733
24128043,4.10428913048115
24128045,4.51303673580006
24128047,3.63985444523934
24128049,3.47540287222607
24128051,3.93292980607897
24128053,5.08417504295567
24128055,3.08750614304158
24128057,3.5523316585066
24128059,3.62184736494484
24128061,3.59201196414501
24128063,2.58426794032164
24128065,3.80994176864624
24128067,4.39389873996925
24128069,5.00137482407784
24128071,4.71613533472438
24128073,4.90727763687749
24128075,4.67753879585399
24128077,4.6752399034256
24128079,3.79571866805046
24128081,4.31012818110972
24128083,3.82449639979593
24128085,3.52851556374943
24128087,4.0801576545878
24128089,3.51208844948875
24128091,3.54338345201767
24128093,3.0141046358675
24128095,4.91358073509048
24128097,3.77556374056467
24128099,4.98033204824835
24128101,3.8124670266243
24128103,3.83334553249133
24128105,3.57840827568992
24128107,2.64183339823683
24128109,2.7282038737715
24128111,4.17162620932053
24128113,3.94935635580909
24128115,3.59065310169705
24128117,3.80205418049837
24128119,4.22456814634696
24128121,4.20354198218532
24128123,3.45397726755342
24128125,4.39546918526341
24128127,3.78555235057606
24128129,3.35705677963969
24128131,4.13154853872955
24128133,3.793457274712
24128135,4.65730047444556
24128137,4.33297812767378
24128139,3.74303735170221
24128143,5.15800307106218
24128145,5.08416673025273
24128147,3.8239464749312
24128149,5.28796841545022
24128151,3.58028595779944
24128153,4.44874021885548
24128157,3.6427820021226
24128159,4.37244526210691
24128161,3.42373648519775
24128163,4.35084390591144
24128165,5.79765630554609
24128167,4.33204109345884
24128171,4.15873642266789
24128173,3.94705722699899
24128175,5.09217190283927
24128179,5.8718843460083
24128183,2.93642709565317
24128187,4.89993429196404
24128189,4.1998455193685
24128191,3.80420606838792
24128193,3.62041850198597
24128195,2.76583361161498
24128197,3.84739322204766
24128199,3.28856423026923
24128201,3.9062466114925
24128203,4.99554029984658
24128211,4.06650041708886
24128213,4.00933154755711
24128215,4.60726277111853
24128223,3.7474905858529
24128225,4.736719310179
24128227,4.52789619579446
24128229,6.19512923148433
24128231,4.53967073313665
24128233,5.94929067112126
24128235,4.38147833133775
24128237,4.02523692855162
24128239,4.15699271226862
24128241,5.41834581396488
24128243,3.78575468088979
24128245,4.43064599898263
24128247,6.31413985887631
24128249,5.74574899673462
24128251,5.87437812122539
24128253,3.1621926467443
24128255,4.08762804758431
24128257,5.3373536320066
24128259,3.83666135690145
24128261,3.72107665307334
24128263,4.3288464854384
24128265,4.38380030257096
24128267,4.09660359515107
24128269,6.86706679423093
24128271,3.57173888219784
24128273,3.75517179692455
24128275,4.15041902625811
24128277,5.86123168576862
24128279,3.84583518624561
24128281,5.35046989956897
24128283,4.74832553637364
24128285,6.13686401499081
24128287,5.96349985466129
24128289,4.54097909228447
24128291,4.13359984592257
24128293,4.14225380386188
24128295,3.92712470634772
24128297,3.92556714611049
24128299,5.03664026765139
24128305,6.16152095729758
24128307,4.58517914859193
24128311,4.10901451079951
24128313,3.86402317207242
24128315,4.53622506566398
24128317,3.85888457740978
24128319,4.55150100043008
24128321,4.1958230756354
24128323,5.93941402435303
24128325,5.86518371859294
24128329,6.18110956097126
24128331,4.22430113230703
24128333,4.00196996994027
24128335,6.17622900009155
24128337,5.11358843047326
24128339,6.10055388890529
24128341,4.22412122891579
24128343,4.18414590519741
24128345,4.78660712137026
24128347,3.71143514979695
24128351,6.03478717803955
24128353,6.7460898835085
24128355,6.13126646386895
24128357,4.98575999903719
24128359,6.21926139851425
24128361,6.04726123809814
24128363,4.01092946724657
24128365,3.75194119917742
24128367,5.9867694674534
24128369,3.36539401411061
24128371,2.87279022512752
24128373,6.44874565189487
24128375,3.74719848671202
24128377,4.14788013594472
24128379,3.74159648506783
24128383,5.60840788569913
24128385,5.09589288104487
24128387,4.52662264327159
24128391,5.3689742289028
24128393,3.58767499016656
24128395,3.94084848347264
24128397,3.39138649751977
24128399,5.13815329193794
24128403,3.70161067385499
24128405,4.79052738341324
24128407,3.28471080199442
24128409,3.51471435002846
24128411,5.92273297321847
24128415,5.90716590498574
24128419,6.67617593877756
24128423,4.41727596324115
24128425,3.62892526236197
24128427,4.13009706200351
24128429,4.42699523597413
24128431,5.83243030895446
24128433,2.96635946773244
24128435,3.94679079446624
24128437,4.07762234635191
24128439,5.43717337704368
24128441,4.47498495821753
24128443,6.17503891242598
24128445,4.34063336704089
24128447,4.90081357040774
24128449,4.59298918898899
24128451,3.64132973460047
24128453,4.60415535433541
24128455,6.40183544158936
24128459,4.13037762196812
24128465,4.32139312481118
24128469,6.45659481379146
24128471,3.74782783174912
24128473,3.22572744351072
24128475,5.23615347391558
24128477,4.19183682740064
24128479,3.94412634953017
24128481,6.76198148727417
24128485,6.6146090858543
24128487,6.7483959197998
24128489,4.61520126527968
24128491,6.66781282424927
24128495,3.8029581910155
24128497,4.32864888230023
24128499,6.06742367434959
24128501,3.63110691855653
24128503,3.76731574807081
24128505,4.54019418197344
24128507,4.11551473690325
24128509,5.1699956947499
24128511,3.86839644085511
24128525,6.31482671580701
24128527,5.77721476299947
24128529,6.46317462408392
24128531,3.86102650791158
24128533,3.66532577274011
24128537,6.93651374247889
24128541,3.99384912014634
24128545,3.93979937005593
24128547,6.59306691841829
24128555,6.50582402065205
24128557,3.94121416583935
24128563,6.59058287206914
24128573,3.7483825439757
24128581,4.47785006164618
24128583,4.75391693882737
24128585,4.09956621915297
24128587,6.200084989153
24128589,3.35411627168152
24128591,6.16098485183724
24128593,3.14071886972123
24128597,6.40251814848062
24128599,6.34554651167294
24128601,5.35010812211807
24128605,3.13616233818512
24128609,3.52403554628159
24128611,3.3443233231375
24128613,3.67059912590789
24128625,3.97518458164249
24128627,5.05703897635895
24128629,3.23941876300269
24128631,6.52592967237462
24128633,6.22728748997618
24128635,5.82837057113647
24128639,3.68782321474633
24128641,5.53675603866577
24128643,5.0257100717651
24128645,5.45726251602173
24128647,4.26580190349197
24128649,3.82234095061112
24128651,5.15116493981503
24128653,3.83312074515029
24128655,5.96150255203247
24128659,3.73121335276283
24128661,3.68776644988874
24128663,3.7720688619147
24128665,5.17649588716035
24128667,3.83956397337693
24128669,6.26898431777954
24128671,6.54777480745011
24128677,3.68783812394949
24128679,4.44488722906232
24128681,3.8703764709293
24128683,5.19471408589549
24128685,4.02901391594551
24128689,5.65421724319458
24128691,5.34401193551406
24128693,4.11009113424098
24128697,6.3410946529158
24128699,4.1722163019593
24128701,6.33523655435982
24128707,3.34155624148311
24128711,3.26905236421143
24128713,5.67031218146713
24128715,5.64193916320801
24128717,6.5063453117145
24128719,5.93328902075441
24128721,3.90300255438493
24128723,6.55923768528086
24128725,3.67959320168362
24128727,6.6083320737773
24128731,3.35174090926974
24128735,6.37124681472778
24128737,6.2715916633606
24128741,6.66449202745812
24128743,3.52948328709508
24128747,3.66115149426751
24128749,6.92260339278041
24128751,6.21803379058838
24128759,6.28475856781006
24128761,3.83264833618943
24128765,4.09091280517147
24128767,3.9622656379562
24128771,4.46849467419062
24128773,6.43575074685256
24128775,6.60264873504639
24128781,6.43514394760132
24128783,3.96627317127362
24128791,6.76507920480743
24128803,4.10538887681803
24128807,3.95555540319944
24128809,3.89646227544376
24128811,6.27139159662186
24128817,6.178422401035
24128821,6.3558081859081
24128823,6.22465515136719
24128825,4.14802132691376
24128827,6.88133294077702
24128829,3.9759849811898
24128833,3.96795644675683
24128835,6.93651374247889
24128837,6.2925820350647
24128839,4.41147204914399
24128851,4.04102238166195
24128857,5.27741144505318
24128859,5.031007461133
24128861,3.56870720708648
24128863,4.14781942863693
24128865,4.01477125000837
24128867,5.27758162417053
24128869,2.67124555278607
24128873,5.62966569095402
24128875,5.94696349205906
24128877,4.5054860323445
24128887,4.66144583081336
24128891,4.54943029523097
24128895,5.57743741624299
24128897,5.94856026092927
24128899,5.11097041263238
24128901,3.92090509089277
24128905,4.01742332461722
24128907,3.87902692711401
24128913,5.98577330185637
24128915,5.84402912032963
24128917,4.02800804379153
24128919,4.06422781204896
24128921,4.07779265769866
24128923,4.61938891018412
24128927,6.12245001301679
24128931,6.12078419918626
24128933,5.86343615028116
24128935,6.66741371154785
24128937,6.30736585851257
24128941,4.31245388429258
24128943,3.63489706977331
24128945,4.03211300401329
24128951,4.21358423181039
24128953,5.30487179073938
24128957,6.1716630587477
24128961,3.62201037213552
24128963,3.81334922493878
24128965,4.04769173242411
24128969,4.07719794349725
24128971,4.783142156933
24128973,6.53259914413474
24128975,4.27403869466379
24128977,4.23549782388906
24128981,6.7591405031019
24128983,6.76069368882761
24128985,6.93651374247889
24128989,4.66388068585468
24128991,4.69727515420918
24128993,4.50245208675001
24128995,6.13132460479919
24128997,4.16333840882408
24129001,4.17243409809285
24129003,5.94524742788109
24129005,3.96560240523617
24129007,6.1487193107605
24129009,3.86126266910582
24129011,6.83231384252033
24129013,6.36231011755026
24129015,6.74482440948486
24129017,6.67607731143256
24129019,4.74747862568963
24129021,4.25475997772016
24129023,4.42009116801388
24129025,6.93651374247889
24129027,4.93300728142013
24129029,4.45150889439205
24129031,4.42977665647254
24129033,4.38019877110817
24129035,3.99483756940684
24129037,4.19238748419207
24129039,4.62729306754853
24129041,4.59566728475198
24129043,6.18268394470215
24129047,5.35300333832554
24129049,4.2278494247086
24129053,4.27489581006904
24129057,5.88719711380981
24129059,4.29243965585031
24129061,3.9506071279375
24129065,4.29574926620009
24129067,5.1567939604082
24129069,4.19181855095501
24129071,6.93651374247889
24129073,4.03477268894463
24129075,3.91102676360532
24129077,4.19603076491194
24129079,4.34970039256168
24129081,4.9789168929662
24129083,6.48553848861704
24129085,4.27747256903983
24129087,4.09360714397427
24129089,6.85570858190348
24129091,3.84359917118614
24129093,4.19094711342279
24129095,4.4197606983088
24129097,5.07733298549959
24129099,4.87540010625781
24129101,3.75513357430792
24129103,4.04131496185331
24129105,4.09380601371163
24129107,3.90532971833706
24129109,3.99363606517064
24129111,5.03351219733188
24129113,5.9725923538208
24129115,4.11490838576779
24129117,4.52843172338805
24129121,3.71386710816932
24129123,6.82693389467626
24129125,3.53551956061607
24129127,3.75363578306831
24129131,4.49607688471475
24129133,4.17040145745187
24129135,3.90646604464552
24129137,4.3605155236296
24129141,4.1758835576787
24129145,5.80482574997833
24129149,3.31282139564028
